author id,username,created_at,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,hashtags
703593259,jamesmairjersey,2021-10-16 22:44:37+00:00,en,5,0,0,0,Twitter for iPhone,"As a big fan the ‘theme toon’, RIP and farewell to one of the masters #AlanHawkshaw Alan Hawkshaw: Grange Hill and Countdown composer dies aged 84 https://t.co/2HIQr4XCMm",AlanHawkshaw
3534222021,newsoneplace,2021-10-16 22:40:08+00:00,en,0,0,0,0,Newsoneplace To Twitter,(Metro):#Grange #Hill and Countdown theme tune composer Alan Hawkshaw dies aged 84 : He had worked with some of the world's biggest artists. .. #TrendsSpy https://t.co/4RLVWvNMkn https://t.co/V9KbBCVnot,TrendsSpy
2846689749,Johnny_JI81,2021-10-16 22:37:28+00:00,en,0,0,0,0,Twitter for iPad,"@susie_dent The sound of weekday afternoons. A talented composer, he’ll be missed. RIP Alan Hawkshaw.", 
941765760,Sharunatv,2021-10-16 22:36:48+00:00,en,0,0,0,0,Twitter for iPhone,@edgarwright I also have to thank @BlowUp &amp; Up @PaulTunkin for introducing me to the incredible music of Alan Hawkshaw. I use it all the time in my work. His passing is a huge loss., 
58144197,babyrecordsjp,2021-10-16 22:36:15+00:00,en,0,0,0,0,Twitter Web App,Alan Hawkshaw  'Beat Me 'Til I'm Blue' - from Blow Up presents Exclusive... https://t.co/30dRMxiTqN via @YouTube, 
713302632,musthaverecords,2021-10-16 22:35:01+00:00,en,7,0,0,2,Twitter Web App,rip to electronic music pioneer alan hawkshaw https://t.co/1aS2h6pTSA, 
73542677,MMarshallVOA,2021-10-16 22:34:48+00:00,en,0,0,0,0,Twitterrific for Mac,"R.I.P. Alan Hawkshaw. One of my absolute favourite instrumental composers.
A lot of music from prisoner and countless other television shows came from him.", 
1440759462,thirdkindtapes,2021-10-16 22:32:03+00:00,en,4,0,0,3,Twitter for iPad,"Unbelievably funky theme music here by Alan Hawkshaw, RIP, in this lovely tribute from Mixmaster Morris.... https://t.co/J6itHq86HV", 
18788414,phontigallo,2021-10-16 22:21:57+00:00,en,130,2,3,20,Twitter for iPhone,"Rest In Peace, Mr. Alan Hawkshaw. https://t.co/0HEqCZZ9pR", 
941765760,Sharunatv,2021-10-16 22:20:03+00:00,en,1,0,0,0,Twitter for iPhone,Oh no.  I love Alan Hawkshaw’s music. Beat me Til I’m Blue is an all time favourite of mine.  https://t.co/tFlyGlsVc9, 
181232191,dannydrivethru,2021-10-16 22:17:36+00:00,en,1,0,0,0,Twitter for Android,THANK YOU ALAN HAWKSHAW https://t.co/ewzeFmgWzC, 
